AccXVar	AccYVar	AccZVar	GyroXVar	GyroYVar	GyroZVar	AvgAccVar	AvgGyroVar	rmsSDAccX	rmsSDAccY	rmsSDAccZ	rmsSDGyroX	rmsSDGyroY	rmsSDGyroZ	rmsSDAvgAcc	rmsSDAvgGyro	meanSDAccX	meanSDAccY	meanSDAccZ	meanSDGyroX	meanSDGyroY	meanSDGyroZ	meanSDAvgAcc	meanSDAvgGyro	seAccX	seAccY	seAccZ	seGyroX	seGyroY	seGyroZ	seAvgAcc	seAvgGyro	ccAccXY	ccAccXYInd	ccAccXZ	ccAccXZInd	ccAccYZ	ccAccYZInd	ccGyroXY	ccGyroXYInd	ccGyroXZ	ccGyroXZInd	ccGyroYZ	ccGyroYZInd	ccAvgAcc	ccAvgAccInd	ccAvgGyro	ccAvgGyroInd	sigRanAccX	sigRanAccY	sigRanAccZ	sigRanGyroX	sigRanGyroY	sigRanGyroZ	sigRanAvgAcc	sigRanAvgGyro	energyAccX	energyAccY	energyAccZ	energyGyroX	energyGyroY	energyGyroZ	energyAvgAcc	energyAvgGyro	skewAccX	skewAccY	skewAccZ	skewGyroX	skewGyroY	skewGyroZ	skewAvgAcc	skewAvgGyro	trialNum	subjectNum	movementNum	nodeNumber	
465012.3895	236056.7188	860582.9248	492153.3409	314974.0238	47399.8885	520550.6777	284842.4177	19634.3134	17554.9469	24641.035	17137.6012	14344.534	4340.8792	20610.0984	11941.0048	-3393.9394	614.1414	-3309.0909	-1723.2323	2622.2222	1505.0505	-2029.6296	801.3468	0.92482	0	0	0.99885	0.99538	0.91493	0.30827	0.96972	0.50593	23	0.58095	130	-0.0948	199	0.8452	158	0.74714	174	0.83465	111	0.33069	117.3333	0.809	147.6667	3144	1704	3102	3144	1704	3102	2650	2650	46362496	721798228	24949378492	49068337	34365798	4693800	8572513072	29375978.3333	0.8361	0.037281	0.048183	-0.20608	-0.44246	-0.61644	0.30719	-0.42166	m0003	s04	m22	n06
1785897.7794	1214609.1842	1093285.2764	3401764.2476	1701583.9284	180860.7374	1364597.4133	1761402.9711	26839.1693	33511.8613	30337.7086	32917.7671	24451.1304	13492.5644	30229.5798	23620.4873	6274.7475	4654.5455	-2622.2222	-9274.7475	1119.1919	-1494.9495	2769.0236	-3216.835	0.98582	0	0	0.85545	0.469	0.49992	0.32861	0.60812	0.60807	136	0.53079	60	-0.097582	199	0.31038	85	0.66738	87	0.76912	28	0.34709	131.6667	0.58229	66.6667	4858	4260	3500	4858	4260	3500	4206	4206	200590960	665590236	23653848780	390860389	347756943	23612534	8173343325.3333	254076622	0.63108	-0.17417	-0.4785	-0.43722	0.56264	-0.18584	-0.0071964	-0.020141	m0003	s04	m22	n06
1932425.5107	3723291.0853	2089869.2105	8931491.4824	1160754.3863	563001.0888	2581861.9355	3551748.9858	33434.6098	45352.2955	39776.6085	50116.9138	33384.5001	17027.3339	39521.1713	33509.5826	10949.4949	5915.1515	9894.9495	-3959.596	3492.9293	-1456.5657	8919.8653	-641.0774	0.469	0	0	0.81128	0	0.9648	0.15633	0.59203	0.84557	84	0.24587	11	-0.076143	1	0.49608	26	0.79996	88	0.43611	162	0.33843	32	0.57738	92	5476	6826	6314	5476	6826	6314	6205.3333	6205.3333	553215092	1458371552	23065192200	1702646764	876255222	62107179	8358926281.3333	880336388.3333	-0.85804	0.29657	0.16168	0.32224	-0.57474	0.33417	-0.13326	0.027224	m0003	s04	m22	n06
912028.7883	3001673.5236	3430511.7188	6274656.1344	3475652.1418	772487.8743	2448071.3436	3507598.7169	29241.2605	62267.6011	41082.8185	57064.0824	30431.4763	19794.8366	44197.2267	35763.4651	-1450.5051	5474.7475	4553.5354	8581.8182	-2200	4200	2859.2593	3527.2727	0	0	0	0.6577	0.86872	0.74148	0	0.75597	0.93953	98	-0.098539	1	-0.098539	1	0.16424	27	0.70224	109	0.63676	23	0.24748	33.3333	0.50108	53	3674	7350	6314	3674	7350	6314	5779.3333	5779.3333	976627108	3006930348	21676883560	1491364259	600134364	85816658	8553480338.6667	725771760.3333	-0.92043	0.15797	0.036187	-0.2786	-0.071732	1.2403	-0.24209	0.29666	m0003	s04	m22	n06
2120981.4545	3347059.0784	2852273.9814	2643933.2424	2922807.8259	1048589.9066	2773438.1714	2205110.3249	39303.5532	67654.846	54953.2032	54964.5322	35961.5002	23016.0769	53970.5341	37980.7031	-113.1313	1224.2424	76.7677	-2068.6869	1795.9596	-1200	395.9596	-490.9091	0	0	0	0.91493	0.88129	0.95067	0	0.91563	0.87218	129	-0.080862	1	-0.080862	1	0.13795	160	0.22547	170	0.86954	120	0.23682	43.6667	0.41098	150	6128	7588	6158	6128	7588	6158	6624.6667	6624.6667	1733942608	3371579948	20529616056	372988600	490946858	130824407	8545046204	331586621.6667	0.48633	-0.144	0.034444	-0.2174	-0.078611	0.45008	0.12559	0.051354	m0003	s04	m22	n06
2038226.739	2680621.8485	2377118.101	3949854.7858	1076559.0678	3132016.4738	2365322.2295	2719476.7758	41233.7216	50815.2685	51347.3889	52507.2193	34073.4382	20922.937	47798.793	35834.5315	7018.1818	-4416.1616	2044.4444	494.9495	2454.5455	-10983.8384	1548.8215	-2678.1145	0	0	0	0.9974	0.080793	0.98145	0	0.68655	0.86527	109	-0.09577	1	-0.09577	1	0.67181	152	0.69425	54	0.47011	183	0.22458	37	0.61206	129.6667	6128	6586	6182	6128	6586	6182	6298.6667	6298.6667	2095966340	3111710764	19135535176	391039357	649828227	340322931	8114404093.3333	460396838.3333	-0.11306	-0.3525	-0.86094	-0.29598	-0.040022	-0.12532	-0.44217	-0.15377	m0003	s04	m22	n06
757255.0865	1877213.5188	332645.7257	3836063.9329	2732659.0395	1436729.9899	989038.1103	2668484.3208	28598.0009	37976.7074	33040.63	46955.9734	28244.9531	20151.1059	33205.1128	31784.0108	3862.6263	1761.6162	-8197.9798	2785.8586	-15961.6162	226.2626	-857.9125	-4316.4983	0	0	0	0.95067	0.89317	0	0	0.61462	0.98279	100	-0.087946	199	-0.087946	199	0.52107	72	0.7725	130	0.60562	148	0.26897	166	0.63306	116.6667	3466	4664	4118	3466	4664	4118	4082.6667	4082.6667	2395683260	4441344988	17463426932	392225582	314155307	436667550	8100151726.6667	381016146.3333	-0.57152	-0.003441	-0.81002	0.17245	-0.46608	-0.33611	-0.46166	-0.20991	m0003	s04	m22	n06
8690400.9067	14815758.1269	1672780.2323	12423705.6489	18255010.1433	1897327.9539	8392979.7553	10858681.2487	65585.3889	100179.2656	43750.9203	77219.8776	62489.4141	20713.8757	69838.5249	53474.3891	5034.3434	15272.7273	-2602.0202	-10713.1313	18371.7172	-1404.0404	5901.6835	2084.8485	0.63431	0.469	0	0.469	0.9974	0	0.36777	0.4888	0.94837	100	-0.089918	199	-0.089918	199	0.42381	134	0.8816	100	0.77835	65	0.25618	166	0.69459	99.6667	10714	16952	4706	10714	16952	4706	10790.6667	10790.6667	2117279080	5340727032	21420037764	2321416658	1935522015	639891102	9626014625.3333	1632276591.6667	-1.0295	-1.0143	-0.29157	-0.86053	0.59824	-0.34655	-0.77844	-0.20295	m0003	s04	m22	n06
13381438.1236	26027900.8485	17907136.4994	19662371.2738	39523690.141	12604541.694	19105491.8238	23930201.0363	68765.742	122680.6646	48848.1134	108338.8567	63884.8585	37513.5746	80098.1733	69912.43	4646.4646	7705.0505	21450.5051	15137.3737	32884.8485	-15165.6566	11267.3401	10952.1886	0.63431	0.469	0	0.94268	0.63431	0	0.36777	0.52566	0.9512	100	-0.040555	1	-0.040555	1	0.22537	138	0.86497	56	0.57648	17	0.29003	34	0.55561	70.3333	11460	19088	12724	11460	19088	12724	14424	14424	3397524736	8727713368	16440826168	2490010113	10029680708	4498251979	9522021424	5672647600	-0.85313	-0.65605	0.55288	-0.4192	-0.93999	-0.33025	-0.31877	-0.56315	m0003	s04	m22	n06
1546386.2853	5938518.5984	5745504.2307	27080046.2839	28825846.9814	4427544.7046	4410136.3714	20111145.99	51851.5987	87723.4498	41418.0949	89504.3027	59010.5041	38205.3833	60331.0478	62240.0634	-9325.2525	-8941.4141	12541.4141	33303.0303	-30284.8485	-13286.8687	-1908.4175	-3422.8956	0	0	0	0.79504	0.49992	0	0	0.43165	0.96986	100	-0.099562	1	-0.099562	1	0.89731	143	0.27862	7	0.16185	187	0.25691	34	0.44593	112.3333	6492	10592	9442	6492	10592	9442	8842	8842	5558635544	11541084716	6437069660	5012201641	10551680400	9622329148	7845596640	8395403729.6667	-0.97622	-0.46506	-1.1932	-0.29849	-1.1233	1.0825	-0.87817	-0.1131	m0003	s04	m22	n06
