AccXVar	AccYVar	AccZVar	GyroXVar	GyroYVar	GyroZVar	AvgAccVar	AvgGyroVar	rmsSDAccX	rmsSDAccY	rmsSDAccZ	rmsSDGyroX	rmsSDGyroY	rmsSDGyroZ	rmsSDAvgAcc	rmsSDAvgGyro	meanSDAccX	meanSDAccY	meanSDAccZ	meanSDGyroX	meanSDGyroY	meanSDGyroZ	meanSDAvgAcc	meanSDAvgGyro	seAccX	seAccY	seAccZ	seGyroX	seGyroY	seGyroZ	seAvgAcc	seAvgGyro	ccAccXY	ccAccXYInd	ccAccXZ	ccAccXZInd	ccAccYZ	ccAccYZInd	ccGyroXY	ccGyroXYInd	ccGyroXZ	ccGyroXZInd	ccGyroYZ	ccGyroYZInd	ccAvgAcc	ccAvgAccInd	ccAvgGyro	ccAvgGyroInd	sigRanAccX	sigRanAccY	sigRanAccZ	sigRanGyroX	sigRanGyroY	sigRanGyroZ	sigRanAvgAcc	sigRanAvgGyro	energyAccX	energyAccY	energyAccZ	energyGyroX	energyGyroY	energyGyroZ	energyAvgAcc	energyAvgGyro	skewAccX	skewAccY	skewAccZ	skewGyroX	skewGyroY	skewGyroZ	skewAvgAcc	skewAvgGyro	trialNum	subjectNum	movementNum	nodeNumber	
146958.7049	455515.7546	75502.1673	863028.5693	414169.2658	806917.2948	225992.209	694705.0433	17982.4718	14737.2133	13082.6433	18540.7986	13870.0753	13580.6011	15267.4428	15330.4917	240.404	4218.1818	-1729.2929	6244.4444	5163.6364	1298.9899	909.7643	4235.6902	0	0	0	0.94268	0.36592	0.99277	0	0.76713	0.99375	100	0.97336	100	0.9549	100	0.89871	100	0.59553	60	0.47768	60	0.974	100	0.65731	73.3333	1449	2424	1167	1449	2424	1167	1680	1680	23091531215	4621983877	130658076	118550646	75327123	80245893	9281391056	91374554	-0.49345	1.2789	0.31349	-0.85231	-0.6711	0.62222	0.36633	-0.3004	m0004	s05	m03	n06
803880.3939	850171.1984	230761.836	4708430.2847	1263007.7676	1367733.7681	628271.1428	2446390.6068	29103.5421	19331.9958	14909.3693	42007.2432	22504.1769	16693.5662	21114.9691	27068.3288	3121.2121	-1478.7879	-3256.5657	-2395.9596	-3244.4444	8018.1818	-538.0471	792.5926	0	0	0	0.89317	0.98959	0.79504	0	0.8926	0.98441	100	0.93154	83	0.93531	84	0.90336	109	0.72165	84	0.64119	80	0.95042	89	0.7554	91	3539	3072	1955	3539	3072	1955	2855.3333	2855.3333	22699443360	4285073396	166202940	676555733	135862527	214907832	9050239898.6667	342442030.6667	0.22417	-0.20489	-0.84604	0.74852	0.37559	-0.24757	-0.27559	0.29218	m0004	s05	m03	n06
885104.0464	1391493.5429	326042.3418	5896886.5863	2083193.0201	1821997.2287	867546.6437	3267358.945	27290.58	19718.4219	15442.9939	43808.6934	21697.3396	22822.8045	20817.3319	29442.9458	2985.8586	-5212.1212	-155.5556	-5195.9596	-5395.9596	-7383.8384	-793.9394	-5991.9192	0	0	0	0.98145	0.95067	0.52936	0	0.8205	0.98037	100	0.93138	100	0.969	100	0.79475	108	0.84153	63	0.78512	53	0.96025	100	0.80713	74.6667	3539	3758	1897	3539	3758	1897	3064.6667	3064.6667	20682142663	5707170873	327073356	721586502	209585375	431898294	8905462297.3333	454356723.6667	-1.1799	0.66441	0.51226	0.57262	0.61476	-0.76604	-0.0010798	0.14045	m0004	s05	m03	n06
2538955.2779	3226704.2626	396033.3794	5021465.899	3146686.0682	15798160.2403	2053897.64	7988770.7358	74902.5765	41104.1545	27384.0328	61318.4106	38806.9555	54279.583	47796.9212	51468.3164	-5915.1515	8448.4848	5644.4444	11830.303	14137.3737	-22779.798	2725.9259	1062.6263	0	0	0.19439	0.76017	0.74148	0.95804	0.064797	0.8199	0.96835	100	0.94986	118	0.97626	102	0.70348	108	0.88153	81	0.81352	46	0.96482	106.6667	0.79951	78.3333	7748	5980	2900	7748	5980	2900	5542.6667	5542.6667	20631974037	5709352778	320815978	712099368	355551781	1752835693	8887380931	940162280.6667	-1.4273	1.467	1.0691	-0.14774	1.5247	-0.74881	0.36961	0.20938	m0004	s05	m03	n06
4063867.6342	3116305.063	1556455.0799	18867728.5721	9532242.2193	10344774.8415	2912209.2591	12914915.211	80826.4383	47416.2483	37538.4517	86421.2259	56294.6577	63535.3874	55260.3794	68750.4237	4985.8586	6480.8081	5268.6869	1371.7172	-64.6465	3501.0101	5578.4512	1602.6936	0	0	0.9974	0.94268	0.99971	0.32744	0.33247	0.75661	0.95768	100	0.75725	156	0.73209	156	0.90472	104	0.49457	75	0.31135	61	0.81568	137.3333	0.57021	80	8579	5980	4508	8579	5980	4508	6355.6667	6355.6667	19201776639	3423560520	155910743	1871967772	1043938131	2029891477	7593749300.6667	1648599126.6667	-0.94364	-0.43196	-0.13805	0.63863	0.60162	-0.81625	-0.50455	0.14134	m0004	s05	m03	n06
9897428.6097	1196408.101	441501.2626	12027338.1317	8080740.1875	19733338.0254	3845112.6578	13280472.1148	55840.2592	35755.1494	41826.5393	77270.6799	52206.0486	59645.0748	44473.9826	63040.6011	-8232.3232	-8246.4646	-2323.2323	1462.6263	-7559.596	28272.7273	-6267.3401	7391.9192	0	0	0.70147	0.99277	0.99885	0.9974	0.23382	0.99634	0.98915	100	0.2405	12	0.24382	12	0.91043	100	0.74649	26	0.74804	26	0.49116	41.3333	0.80165	50.6667	10015	4357	3346	10015	4357	3346	5906	5906	21928297234	3097639126	80589954	1543635300	858687264	2181782637	8368842104.6667	1528035067	-0.74131	-0.50334	-0.55053	0.67597	1.0617	-0.19074	-0.59839	0.51565	m0004	s05	m03	n06
8627224.4666	1656859.438	354143.3147	13528774.2287	2339491.1572	3922461.0767	3546075.7398	6596908.8208	57321.5421	42337.6471	39335.9732	73736.9882	41745.1189	75614.8294	46331.7208	63698.9788	-16105.0505	-4313.1313	-3854.5455	-5212.1212	507.0707	6496.9697	-8090.9091	597.3064	0	0	0.9974	0.99971	0.97095	0.19439	0.33247	0.72168	0.99527	100	0.5465	16	0.54772	16	0.82955	98	0.4734	72	0.17856	122	0.6965	44	0.49384	97.3333	9948	5162	2550	9948	5162	2550	5886.6667	5886.6667	32127930927	5259961526	35251332	1402144764	248347542	2808265057	12474381261.6667	1486252454.3333	1.2725	0.30405	0.18475	0.30344	0.3596	-0.80736	0.58709	-0.04811	m0004	s05	m03	n06
3263528.4302	2394371.6092	168953.1324	11713816.4302	1750539.4419	10071934.5264	1942284.3906	7845430.1328	43705.8025	38134.8114	29225.214	65995.2034	33046.0713	64132.6813	37021.9426	54391.3187	8197.9798	7521.2121	105.0505	-13517.1717	-3345.4545	-16943.4343	5274.7475	-11268.6869	0	0	0.72193	0.94268	0.98959	0.94268	0.24064	0.95832	0.98991	100	0.87956	66	0.87256	66	0.92729	101	0.56455	68	0.46485	64	0.91401	77.3333	0.65223	77.6667	5663	5691	1507	5663	5691	1507	4287	4287	32389906313	4857820151	39415387	1161469059	174945647	1347623569	12429047283.6667	894679425	0.82423	0.24842	0.0029489	0.94925	-0.027278	-0.19727	0.35853	0.24157	m0004	s05	m03	n06
3243724.3438	646009.1014	191822.9951	951817.5996	1314035.4949	1601917.7531	1360518.8134	1289256.9492	38351.7532	19083.0614	22945.7331	33072.5007	24526.4565	25418.7078	26793.5159	27672.555	-2591.9192	957.5758	-513.1313	2701.0101	-1157.5758	-4686.8687	-715.8249	-1047.8114	0	0	0.74148	0.76017	0.89317	0.74148	0.24716	0.79827	0.99614	100	0.78707	134	0.80463	135	0.84521	102	0.69767	148	0.77231	142	0.86261	123	0.77173	130.6667	6095	2781	1800	6095	2781	1800	3558.6667	3558.6667	27720846128	2856400962	35683421	173514720	181958318	301483192	10204310170.3333	218985410	-0.31093	-0.09296	0.18606	-0.066762	-0.51325	0.85808	-0.072609	0.092692	m0004	s05	m03	n06
9365538.7728	1080251.9697	667521.4807	21620709.109	10357423.6843	1256805.686	3704437.4077	11078312.8264	89885.64	42715.5875	76723.7416	106012.5207	61408.3731	76637.2592	69774.9897	81352.7177	2337.3737	-7680.8081	-193.9394	10424.2424	8088.8889	1498.9899	-1845.7912	6670.7071	0	0	0.98145	0.9974	0.99885	0.91493	0.32715	0.97039	0.97948	100	0.28191	118	0.37658	119	0.94789	98	0.54312	30	0.55976	35	0.54599	112.3333	0.68359	54.3333	9282	4647	3868	9282	4647	3868	5932.3333	5932.3333	34656604481	3423437866	67728407	2552495543	1132062857	216674025	12715923584.6667	1300410808.3333	-0.24846	-0.80593	-0.11026	0.97063	0.52467	-0.15738	-0.38821	0.44597	m0004	s05	m03	n06
