AccXVar	AccYVar	AccZVar	GyroXVar	GyroYVar	GyroZVar	AvgAccVar	AvgGyroVar	rmsSDAccX	rmsSDAccY	rmsSDAccZ	rmsSDGyroX	rmsSDGyroY	rmsSDGyroZ	rmsSDAvgAcc	rmsSDAvgGyro	meanSDAccX	meanSDAccY	meanSDAccZ	meanSDGyroX	meanSDGyroY	meanSDGyroZ	meanSDAvgAcc	meanSDAvgGyro	seAccX	seAccY	seAccZ	seGyroX	seGyroY	seGyroZ	seAvgAcc	seAvgGyro	ccAccXY	ccAccXYInd	ccAccXZ	ccAccXZInd	ccAccYZ	ccAccYZInd	ccGyroXY	ccGyroXYInd	ccGyroXZ	ccGyroXZInd	ccGyroYZ	ccGyroYZInd	ccAvgAcc	ccAvgAccInd	ccAvgGyro	ccAvgGyroInd	sigRanAccX	sigRanAccY	sigRanAccZ	sigRanGyroX	sigRanGyroY	sigRanGyroZ	sigRanAvgAcc	sigRanAvgGyro	energyAccX	energyAccY	energyAccZ	energyGyroX	energyGyroY	energyGyroZ	energyAvgAcc	energyAvgGyro	skewAccX	skewAccY	skewAccZ	skewGyroX	skewGyroY	skewGyroZ	skewAvgAcc	skewAvgGyro	trialNum	subjectNum	movementNum	nodeNumber	
36238.0145	44451.3535	139764.8206	234365.5858	20067.8319	5308.4948	73484.7296	86580.6375	10248.9812	8829.4503	15243.8363	4258.6098	5136.6381	785.7313	11440.7559	3393.6597	-387.8788	527.2727	1383.8384	3446.4646	725.2525	416.1616	507.7441	1529.2929	0	0	0.84146	0	0.93407	0	0.28049	0.31136	0.94789	100	0.7229	128	0.71406	130	0.41056	172	0.99311	100	0.39273	31	0.79495	119.3333	0.5988	101	797	859	1413	797	859	1413	1023	1023	26519932078	43663440	16278436	303928867	1994672	5678895	8859957984.6667	103867478	-0.28838	0.39914	0.55284	0.13341	0.4292	-0.71608	0.2212	-0.051154	m0005	s02	m06	n02
59167.4282	43243.0363	148282.3365	73187.6307	27542.6476	3020.5277	83564.267	34583.602	15840.1357	9867.936	16751.7344	4162.9438	7166.8147	1157.1473	14153.2687	4162.3019	395.9596	-125.2525	2400	1979.798	-274.7475	-137.3737	890.2357	522.5589	0	0	0.99277	0	0.91493	0	0.33092	0.30498	0.93324	100	0.35802	177	0.33504	178	-0.019121	199	0.96861	113	-0.027874	136	0.5421	151.6667	0.3072	149.3333	1050	881	1409	1050	881	1409	1113.3333	1113.3333	26510316219	34178991	15113837	528838090	2978425	6461342	8853203015.6667	179425952.3333	0.084908	-0.36854	-0.10977	-0.98621	0.30721	-1.0429	-0.13113	-0.57396	m0005	s02	m06	n02
62910.1393	75510.612	215553.8788	97706.7777	47672.1717	6842.2298	117991.5434	50740.3931	17129.7367	11803.6974	18119.3351	5943.743	7239.5658	1425.5957	15684.2564	4869.6349	973.7374	-636.3636	2727.2727	-2280.8081	-953.5354	-569.697	1021.5488	-1268.0135	0	0	0.79504	0	0.74148	0	0.26501	0.24716	0.93645	100	0.22456	185	0.2023	186	0.21908	190	0.97068	123	0.095298	12	0.45444	157	0.42835	108.3333	1050	1032	2364	1050	1032	2364	1482	1482	26304072093	61161945	31376058	508529663	7660770	2804603	8798870032	172998345.3333	-0.2645	-0.11982	0.093196	-0.85269	0.21386	0.03043	-0.097042	-0.2028	m0005	s02	m06	n02
50799.3878	113882.553	361092.0884	420271.5317	18598.4617	3724.9996	175258.0097	147531.6643	13369.1338	13902.1109	22043.419	8121.3026	5467.2949	1524.4804	16438.2212	5037.6926	-36.3636	-913.1313	1234.3434	-4529.2929	-212.1212	-400	94.9495	-1713.8047	0	0	0.32744	0	0	0.93407	0.10915	0.31136	0.94055	100	-0.067586	199	-0.0575	185	-0.057767	199	0.90452	153	0.12801	67	0.27182	161.3333	0.32492	139.6667	1043	1174	2326	1043	1174	2326	1514.3333	1514.3333	26374534431	96328879	88274373	242378778	8457975	487938	8853045894.3333	83774897	-0.62681	-0.014998	0.45901	-0.04199	-0.70715	0.54468	-0.060932	-0.068151	m0005	s02	m06	n02
42177.4233	229886.5915	311145.7778	133385.7854	50228.5398	1342.4408	194403.2642	61652.2553	12779.5449	20666.2072	22652.5981	7426.0258	8220.2755	1838.3128	18699.4501	5828.2047	-232.3232	-862.6263	-2056.5657	-2262.6263	894.9495	0	-1050.5051	-455.8923	0	0.2864	0.24229	0	0.94268	0.60984	0.17623	0.51751	0.86833	100	-0.077661	1	-0.039448	177	0.48973	36	-0.010912	159	0.75503	62	0.25041	92.6667	0.41128	85.6667	924	1806	2326	924	1806	2326	1685.3333	1685.3333	26636881507	92501314	132813432	45712295	5464868	223262	8954065417.6667	17133475	-0.2823	0.39074	-0.37787	0.69072	0.34512	-1.0232	-0.089809	0.0042072	m0005	s02	m06	n02
51334.2322	195551.1656	89266.2363	38033.2827	28498.4279	4857.6024	112050.5447	23796.4377	14239.7367	21551.8262	18632.0783	5554.8323	8860.6952	1741.0086	18141.2137	5385.512	-703.0303	1387.8788	-426.2626	-616.1616	842.4242	230.303	86.1953	152.1886	0	0.2864	0	0.68008	0.85545	1	0.095466	0.84518	0.87222	100	-0.099584	1	-0.099584	1	0.57725	189	0.74193	55	0.64961	61	0.22435	34	0.65626	101.6667	914	1841	1240	914	1841	1240	1331.6667	1331.6667	26447126711	80541685	107603189	8452087	3275890	498966	8878423861.6667	4075647.6667	0.53279	0.30419	0.48984	-0.0475	-1.0096	-0.24189	0.44227	-0.43301	m0005	s02	m06	n02
44075.0112	68508.8889	74413.0723	54506.494	8311.4065	1011.5855	62332.3241	21276.4953	13674.9568	13729.2139	16897.8751	4821.5007	6451.8418	1264.2721	14767.3486	4179.2048	-577.7778	585.8586	-131.3131	-1527.2727	18.1818	173.7374	-41.0774	-445.1178	0	0	0	0.98582	0.85545	0	0	0.61376	0.95725	100	-0.079098	1	-0.079098	1	0.46036	56	0.5306	56	0.60869	77	0.26635	34	0.53322	63	914	1113	1139	914	1113	1139	1055.3333	1055.3333	26330496787	79134416	74560982	5430257	1248716	625482	8828064061.6667	2434818.3333	0.30836	-0.87754	-0.20431	0.32054	-0.49231	-0.21835	-0.25783	-0.13004	m0005	s02	m06	n02
28559.2727	41538.1757	134932.389	175534.8496	8932.2368	1168.8469	68343.2791	61878.6444	11873.5935	10472.494	15211.2266	4786.2598	5232.0689	1229.9298	12519.1047	3749.4195	482.8283	-822.2222	-1561.6162	-2327.2727	-149.4949	-72.7273	-633.67	-849.8316	0	0	0.2864	0.49992	0.58424	0.14144	0.095466	0.40853	0.97212	100	-0.047617	1	-0.047617	1	0.14331	4	0.11507	4	0.79841	112	0.2923	34	0.35226	40	680	680	1332	680	680	1332	897.3333	897.3333	26624665612	73636191	38904255	45965151	2119946	564080	8912402019.3333	16216392.3333	-0.62372	0.45562	0.54319	-0.24457	-0.96963	-0.24858	0.12503	-0.4876	m0005	s02	m06	n02
39679.4823	74497.3673	101248.0218	224538.9183	7287.6743	1951.7822	71808.2905	77926.1249	11503.2363	10490.6307	14297.9125	5705.8892	4791.4486	1255.7745	12097.2598	3917.7041	628.2828	404.0404	-2280.8081	-2898.9899	-555.5556	-280.8081	-416.1616	-1245.1178	0	0	0.89317	0	0.52936	0.60984	0.29772	0.37973	0.95584	100	0.54887	20	0.55111	20	0.16321	4	0.2642	11	0.85906	108	0.68528	46.6667	0.42883	41	889	1098	1405	889	1098	1405	1130.6667	1130.6667	26380449141	86777596	11058250	192785117	2059666	420374	8826094995.6667	65088385.6667	-0.43821	-0.42912	-0.42554	0.098032	-0.86493	-1.0552	-0.43096	-0.60738	m0005	s02	m06	n02
35664.9834	111551.0274	154380.6246	82508.5539	12970.9829	14672.1829	100532.2118	36717.2399	11442.0454	11731.9386	16300.4741	5506.7268	5210.9442	1933.1243	13158.1527	4216.9318	197.9798	781.8182	-2511.1111	-1713.1313	185.8586	-579.798	-510.4377	-702.3569	0	0	0.94268	0	0.90438	0.95067	0.31423	0.61835	0.92486	100	0.62605	70	0.67231	66	-0.06182	199	0.94372	43	0.20614	162	0.74107	78.6667	0.36268	134.6667	821	1364	1758	821	1364	1758	1314.3333	1314.3333	26289408326	78327839	17625806	381253024	1890501	1990275	8795120657	128377933.3333	-0.37919	-0.091028	0.11131	0.7307	-0.12979	-0.19426	-0.11964	0.13555	m0005	s02	m06	n02
