AccXVar	AccYVar	AccZVar	GyroXVar	GyroYVar	GyroZVar	AvgAccVar	AvgGyroVar	rmsSDAccX	rmsSDAccY	rmsSDAccZ	rmsSDGyroX	rmsSDGyroY	rmsSDGyroZ	rmsSDAvgAcc	rmsSDAvgGyro	meanSDAccX	meanSDAccY	meanSDAccZ	meanSDGyroX	meanSDGyroY	meanSDGyroZ	meanSDAvgAcc	meanSDAvgGyro	seAccX	seAccY	seAccZ	seGyroX	seGyroY	seGyroZ	seAvgAcc	seAvgGyro	ccAccXY	ccAccXYInd	ccAccXZ	ccAccXZInd	ccAccYZ	ccAccYZInd	ccGyroXY	ccGyroXYInd	ccGyroXZ	ccGyroXZInd	ccGyroYZ	ccGyroYZInd	ccAvgAcc	ccAvgAccInd	ccAvgGyro	ccAvgGyroInd	sigRanAccX	sigRanAccY	sigRanAccZ	sigRanGyroX	sigRanGyroY	sigRanGyroZ	sigRanAvgAcc	sigRanAvgGyro	energyAccX	energyAccY	energyAccZ	energyGyroX	energyGyroY	energyGyroZ	energyAvgAcc	energyAvgGyro	skewAccX	skewAccY	skewAccZ	skewGyroX	skewGyroY	skewGyroZ	skewAvgAcc	skewAvgGyro	trialNum	subjectNum	movementNum	nodeNumber	
52842.9797	32616.1855	48641.0703	177836.3996	36170.3511	229385.7789	44700.0785	147797.5099	9297.7026	11475.2787	10014.4945	10740.3704	5366.7514	9806.924	10262.4919	8638.0152	-919.1919	830.303	-1220.202	1622.2222	58.5859	-1193.9394	-436.3636	162.2896	0	0	0	0	0	0.68008	0	0.22669	0.99468	100	0.99908	100	0.99595	100	0.90306	98	-0.019514	1	-0.019514	1	0.99657	100	0.28801	33.3333	741	749	711	741	749	711	733.6667	733.6667	528959257	26518726764	657628186	54526010	26412060	43701167	9235104735.6667	41546412.3333	-0.28751	0.58171	-0.57884	-0.59192	-0.80121	0.72179	-0.094882	-0.22378	m0005	s05	m22	n05
31227.2222	40239.1769	32167.4233	305700.0913	46365.0044	290870.762	34544.6075	214311.9526	9684.4142	10977.7553	10858.7441	11372.0551	5573.4943	9290.8992	10506.9712	8745.4828	-470.7071	377.7778	-846.4646	222.2222	309.0909	-1280.8081	-313.1313	-249.8316	0	0	0	0.74148	0	0.84146	0	0.52765	0.99718	100	0.99847	100	0.99721	100	0.85488	97	0.52679	150	0.14234	36	0.99762	100	0.508	94.3333	731	799	711	731	799	711	747	747	612539464	26480382705	728156355	46777154	24674874	38962100	9273692841.3333	36804709.3333	0.90574	-0.042626	0.68201	-0.21904	-0.51119	0.87982	0.51504	0.04986	m0005	s05	m22	n05
693508.5418	144656.3971	402263.9693	3493137.2222	473489.412	16098404.7539	413476.3027	6688343.7961	43581.2396	27925.0078	35274.0268	49587.5025	21558.115	71445.2535	35593.4247	47530.2903	-2197.9798	-2929.2929	-905.0505	-14533.3333	-4630.303	28969.697	-2010.7744	3268.6869	0.2864	0	0	0.74148	0	0.84146	0.095466	0.52765	0.93272	100	0.97378	101	0.96829	100	0.92713	99	0.96882	18	0.017449	166	0.95826	100.3333	0.6378	94.3333	4828	2022	3410	4828	2022	3410	3420	3420	542999610	26308143407	671602412	426371210	89046189	1943267530	9174248476.3333	819561643	2.5729	-0.68249	2.5219	-2.3373	-2.3741	2.3311	1.4708	-0.7934	m0005	s05	m22	n05
13578903.088	5047990.0819	5075272.4691	14052601.4767	2555957.6186	34850991.6784	7900721.8797	17153183.5912	90632.1815	116123.066	61613.7201	119469.5397	45408.4227	91235.6035	89456.3225	85371.1886	-12315.1515	-189.899	-7385.8586	-11694.9495	2420.202	30189.899	-6630.303	6971.7172	0.2864	0	0	0.52936	0.86872	0	0.095466	0.46603	0.81899	100	0.93674	100	0.89156	56	0.7728	99	-0.0012946	199	0.28841	134	0.88243	85.3333	0.35331	144	13460	10968	9274	13460	10968	9274	11234	11234	4074091763	26934706315	2203733986	2090233555	278769046	10239546744	11070844021.3333	4202849781.6667	-0.18988	1.6252	-0.61599	-0.20007	0.19216	-0.25162	0.27312	-0.086508	m0005	s05	m22	n05
5060643.8516	15430902.9438	2482140.5592	20702694.6557	4518678.4213	12818452.793	7657895.7849	12679941.9567	110843.5899	154513.7659	66287.979	141469.5984	54384.0477	84860.832	110548.4449	93571.4927	-17252.5253	20046.4646	-8088.8889	-2490.9091	13820.202	-21874.7475	-1764.9832	-3515.1515	0	0	0	0.58424	0.81128	0	0	0.46517	0.93041	116	0.96528	97	0.92198	88	0.44314	182	-0.024297	1	0.76494	123	0.93922	100.3333	0.39459	102	10523	12176	5943	10523	12176	5943	9547.3333	9547.3333	10238015923	21234653010	4384183744	4828996803	545610785	16818044425	11952284225.6667	7397550671	-0.035317	0.30625	-0.093857	0.53193	-0.1738	-0.72731	0.059026	-0.12306	m0005	s05	m22	n05
3066345.3269	11667688.3009	2324470.8966	8594817.5289	1818435.859	64429400.7895	5686168.1748	24947551.3925	85549.1046	109461.3441	47271.4192	101497.3752	41393.2459	71162.3666	80760.6226	71350.9959	-6187.8788	17292.9293	-5181.8182	-10541.4141	4696.9697	-38064.6465	1974.4108	-14636.3636	0	0	0	0.14144	0.24229	0.98145	0	0.45506	0.90888	100	0.98163	100	0.88183	100	-0.031888	199	0.19119	44	0.92247	164	0.92411	100	0.36059	135.6667	7764	12849	5468	7764	12849	5468	8693.6667	8693.6667	14352739440	9821984977	6641039270	5485882264	746055864	8935107422	10271921229	5055681850	0.6614	-0.92915	0.22288	0.23609	-0.36806	0.30309	-0.014958	0.057039	m0005	s05	m22	n05
1809477.2893	2487355.158	1194121.7964	4742981.7055	4236360.8259	7652768.2435	1830318.0812	5544036.9249	69120.6353	55739.1472	30611.0365	56288.0542	39073.6936	51924.654	51823.6063	49095.4673	-4076.7677	4719.1919	-7909.0909	4040.404	-14345.4545	-11139.3939	-2422.2222	-7148.1481	0	0	0	0	0.82675	0.40218	0	0.40964	0.94822	100	0.9913	100	0.94866	100	0.3761	9	0.96218	82	0.28717	160	0.96273	100	0.54182	83.6667	4962	6629	4104	4962	6629	4104	5231.6667	5231.6667	17157384612	3499170944	9025726954	6512347602	630137204	2661488925	9894094170	3267991243.6667	0.059153	0.16312	0.13881	-0.34282	-1.1324	0.64029	0.12036	-0.2783	m0005	s05	m22	n05
1634674.5046	3433328.8334	1916498.9653	3185237.8206	5383358.8077	14291558.1026	2328167.4344	7620051.577	84233.1732	58390.7838	29220.3126	58185.1	47333.1455	51210.9403	57281.4232	52243.0619	-1082.8283	10456.5657	-9549.4949	12543.4343	1777.7778	15193.9394	-58.5859	9838.3838	0	0	0	0	0.91493	0.74148	0	0.55214	0.93029	133	0.99059	100	0.86839	100	0.031733	140	0.94787	150	0.21382	112	0.92976	111	0.39781	134	4684	6273	5463	4684	6273	5463	5473.3333	5473.3333	19225102448	1814513315	11652904580	8158637238	684986354	2404419684	10897506781	3749347758.6667	0.39408	0.035877	-0.14744	-0.56786	-0.57884	0.20066	0.094173	-0.31535	m0005	s05	m22	n05
14383078.6263	10385930.4954	3387521.8905	9361894.7147	2156522.798	6215649.2752	9385510.3374	5911355.596	94286.6337	49962.6851	32211.8116	75542.1081	33747.3501	44649.0784	58820.3768	51312.8455	17402.0202	16375.7576	-7834.3434	11979.798	9703.0303	15494.9495	8647.8114	12392.5926	0	0.9765	0	0	0.36592	0.86872	0.3255	0.41155	0.77595	147	0.90144	100	0.6637	57	0.15553	195	0.15563	165	0.93202	78	0.78036	101.3333	0.4144	146	11630	11581	5361	11630	11581	5361	9524	9524	13295334720	1065950940	17788998056	4824107732	946767998	1128263064	10716761238.6667	2299712931.3333	0.40474	-0.37456	0.25312	-0.05885	-1.996	-0.2373	0.094432	-0.76405	m0005	s05	m22	n05
4816542.4097	3572641.5051	435401.3535	7671368.0181	9153436.303	6389177.1332	2941528.4228	7737993.8181	79032.6489	48166.2525	32544.7509	73814.2057	27378.3591	49850.0904	53247.8841	50347.5517	5953.5354	1979.798	-4224.2424	-2874.7475	-18365.6566	-13250.5051	1236.3636	-11496.9697	0	0.97095	0	0.74148	0.93407	0.52936	0.32365	0.73497	0.2333	34	0.95252	100	0.46357	166	0.6018	19	0.15391	9	0.87209	75	0.54979	100	0.5426	34.3333	8422	6420	2783	8422	6420	2783	5875	5875	5414541952	462455550	23387277678	1239561737	944135794	2026124631	9754758393.3333	1403274054	-0.73581	-0.031375	0.98539	0.33045	-0.69282	-1.2487	0.072735	-0.53703	m0005	s05	m22	n05
