595,1
1047,2
1057,1
1401,2
1435,1
1718,2
1722,1
1999,2
2072,1
2352,2
2355,1
2647,2
2705,1
3034,2
3040,1
3302,2
3366,1
3673,2
3676,1
3956,2
4040,1
4323,2
4325,1
4586,2
4656,1
4961,2
4962,1
5243,2
5325,1
5616,2
5624,1
5901,2
5945,1
6263,2
6267,1
6565,2
6616,1
6878,2
6880,1
7130,2
7181,1
7504,2
7506,1
7825,2
7873,1
8174,2
8177,1
8440,2
8521,1
8850,2
8853,1
9141,2
9199,1
9513,2
9515,1
9788,2
9838,1
10156,2
10160,1
10458,2
