AccXVar	AccYVar	AccZVar	GyroXVar	GyroYVar	GyroZVar	AvgAccVar	AvgGyroVar	rmsSDAccX	rmsSDAccY	rmsSDAccZ	rmsSDGyroX	rmsSDGyroY	rmsSDGyroZ	rmsSDAvgAcc	rmsSDAvgGyro	meanSDAccX	meanSDAccY	meanSDAccZ	meanSDGyroX	meanSDGyroY	meanSDGyroZ	meanSDAvgAcc	meanSDAvgGyro	seAccX	seAccY	seAccZ	seGyroX	seGyroY	seGyroZ	seAvgAcc	seAvgGyro	ccAccXY	ccAccXYInd	ccAccXZ	ccAccXZInd	ccAccYZ	ccAccYZInd	ccGyroXY	ccGyroXYInd	ccGyroXZ	ccGyroXZInd	ccGyroYZ	ccGyroYZInd	ccAvgAcc	ccAvgAccInd	ccAvgGyro	ccAvgGyroInd	sigRanAccX	sigRanAccY	sigRanAccZ	sigRanGyroX	sigRanGyroY	sigRanGyroZ	sigRanAvgAcc	sigRanAvgGyro	energyAccX	energyAccY	energyAccZ	energyGyroX	energyGyroY	energyGyroZ	energyAvgAcc	energyAvgGyro	skewAccX	skewAccY	skewAccZ	skewGyroX	skewGyroY	skewGyroZ	skewAvgAcc	skewAvgGyro	trialNum	subjectNum	movementNum	nodeNumber	
491777.5451	5257919.4166	3719394.1055	9700677.2803	5870885.4807	1455715.5849	3156363.689	5675759.4487	36729.5549	64115.9682	86012.1673	122027.2382	80249.8573	25366.5333	62285.8968	75881.2096	-3600	-15381.8182	1979.798	-17408.0808	13935.3535	-214.1414	-5667.3401	-1228.9562	0	0.68008	0	0.82675	0.43647	0	0.22669	0.42107	0.90874	28	-0.023046	199	0.26172	22	0.38158	157	0.34586	166	0.91592	94	0.38247	83	0.54778	139	3128	8716	7998	3128	8716	7998	6614	6614	26952820992	935568704	1204968204	963071431	1202079535	1222601147	9697785966.6667	1129250704.3333	-0.77595	-0.61924	1.5677	-1.2961	1.8088	-0.077359	0.057512	0.14511	m0014	s02	m11	n05
1069801.1616	3451154.7228	6028948.2198	13874449.4031	38727780.6314	12256257.2989	3516634.7014	21619495.7778	46445.4845	57798.5215	82978.5222	139201.8373	103805.1866	33122.2956	62407.5094	92043.1065	1038.3838	1103.0303	-6088.8889	3785.8586	10973.7374	19032.3232	-1315.8249	11263.9731	0	0	0.70147	0.86872	0.9765	0.9765	0.23382	0.94057	0.92333	105	-0.012797	29	-0.015768	44	0.47106	22	0.71133	143	0.75293	86	0.29826	59.3333	0.64511	83.6667	4204	6438	10286	4204	6438	10286	6976	6976	27325960540	1821312860	967551584	2115299375	4931031051	1236573925	10038274994.6667	2760968117	-0.4164	-0.096889	1.1743	0.34864	-0.034915	0.17303	0.22033	0.16225	m0014	s02	m11	n05
1577084.2323	5482835.8642	2657728.3471	43702918.793	38462813.3135	4088985.7228	3239216.1479	28751572.6098	72138.5648	61187.9172	78531.8825	117505.8408	134955.0138	33288.4	70619.4548	95249.7516	8193.9394	3604.0404	-4913.1313	18448.4848	-13010.101	10527.2727	2294.9495	5321.8855	0	0.2864	0.91493	0.9974	0.98582	0.43647	0.40044	0.80656	0.87842	100	0.47178	8	0.47625	8	0.92602	148	0.73307	124	0.84589	54	0.60882	38.6667	0.83499	108.6667	4750	7580	8704	4750	7580	8704	7011.3333	7011.3333	25818569364	2208975184	296687860	4604287855	4764570024	1817156180	9441410802.6667	3728671353	-0.35098	0.41714	-0.80221	0.027169	0.090399	-1.1209	-0.24535	-0.33443	m0014	s02	m11	n05
1490478.2319	9695113.8016	4416889.1358	47402249.2178	11386196.6327	6540817.2448	5200827.0564	21776421.0318	82827.039	114184.0938	111826.9659	193701.8619	193680.7224	40520.2082	102946.0329	142634.2642	-5204.0404	2242.4242	5301.0101	-9026.2626	-20800	-10676.7677	779.798	-13501.0101	0	0.89317	0.70147	0.91493	0.36592	0.77801	0.53155	0.68629	0.7786	148	-0.063469	199	0.29715	181	0.23651	132	0.63801	86	0.07639	32	0.33743	176	0.31697	83.3333	4726	9636	10644	4726	9636	10644	8335.3333	8335.3333	25893428552	1551482972	714048484	5179519218	3226302670	1497694882	9386320002.6667	3301172256.6667	-0.16848	-0.13534	-0.61501	-0.70589	-0.62181	-0.32069	-0.30628	-0.54946	m0014	s02	m11	n05
661068.8549	3086949.5188	2119304.2663	21394632.9571	12740137.4823	2406693.8198	1955774.2133	12180488.0864	61916.8161	105827.189	90403.3789	197767.8151	154999.8449	37453.4	86049.128	130073.6867	-5959.596	5862.6263	7248.4848	1759.596	11086.8687	-8735.3535	2383.8384	1370.3704	0	0.93407	0.2864	0.9765	0.58424	0.84146	0.40682	0.80073	0.49924	168	0.0084984	199	0.0084984	199	0.5936	101	0.86082	189	0.65973	191	0.17208	188.6667	0.70471	160.3333	4562	7790	5984	4562	7790	5984	6112	6112	27789560648	380157412	1101084380	2189767219	2970889367	238656068	9756934146.6667	1799770884.6667	0.055793	-0.43279	-0.75796	-1.4766	-0.84329	1.9946	-0.37832	-0.10842	m0014	s02	m11	n05
386268.7741	2341567.8368	1376961.8651	8028318.2282	41514242.5438	407797.1087	1368266.1587	16650119.2936	35200.3444	61063.9407	43986.6646	117897.2485	80549.2183	25183.408	46750.3166	74543.2916	3656.5657	-10359.596	-3216.1616	-5666.6667	35266.6667	-5658.5859	-3306.3973	7980.4714	0	0.469	0	0.88129	0.94268	0.74148	0.15633	0.85515	0.85125	23	-0.079672	1	-0.079672	1	0.53798	45	0.45241	175	0.56005	3	0.23063	8.3333	0.51681	74.3333	2458	5824	4160	2458	5824	4160	4147.3333	4147.3333	28607894064	513397040	853787592	817014931	5794224444	61561364	9991692898.6667	2224266913	-0.14355	-0.79132	-0.37513	-0.98788	0.24628	-1.2177	-0.43666	-0.65312	m0014	s02	m11	n05
1266851.9257	5458802.0137	2318618.6408	20780192.5934	19164950.3445	13035850.8081	3014757.5267	17660331.2487	34829.617	68321.1076	56747.6213	127076.3153	80729.5297	41727.1367	53299.4486	83177.6606	4731.3131	-4375.7576	-9155.5556	3367.6768	-8709.0909	-12137.3737	-2933.3333	-5826.2626	0	0.080793	0.76017	0.98582	0.24229	0.74148	0.28032	0.65653	0.83608	77	0.13797	6	0.14223	7	0.225	185	0.84982	81	0.0078341	196	0.37209	30	0.36088	154	4164	8274	6416	4164	8274	6416	6284.6667	6284.6667	27494356088	1303329992	301480784	2601831299	7288311067	2658957294	9699722288	4183033220	0.81472	-0.80828	-0.2169	-0.67027	-0.11382	-0.030946	-0.070155	-0.27168	m0014	s02	m11	n05
1004305.1713	4491897.3834	1663860.9046	23137924.7531	34674412.2525	10349983.5733	2386687.8198	22720773.5263	35332.0526	52884.7804	62642.497	102943.3521	73607.3119	46975.9018	50286.4433	74508.8553	2872.7273	719.1919	-2004.0404	1113.1313	-29022.2222	14339.3939	529.2929	-4523.2323	0	0	0.88129	0.93407	0.99538	0.469	0.29376	0.79948	0.8902	100	0.81151	54	0.79776	103	0.67275	164	0.60062	79	0.92006	147	0.83316	85.6667	0.73114	130	3578	7826	5162	3578	7826	5162	5522	5522	24170886652	1951317592	277162804	2370242360	3449048038	3100981636	8799789016	2973424011.3333	-0.48484	-0.092346	0.28563	-1.1524	0.46847	0.70545	-0.097186	0.0071703	m0014	s02	m11	n05
1494029.4218	16375744.0663	5409731.3309	45247455.3668	4478309.5227	14730684.9975	7759834.9397	21485483.2957	61151.4299	139454.1915	94481.9709	214990.3131	109792.8371	62580.492	98362.5307	129121.2141	-2319.1919	-4618.1818	5212.1212	17135.3535	7026.2626	19436.3636	-575.0842	14532.6599	0	0.52936	0.9648	0.77801	0.14144	0.97095	0.49805	0.63013	0.88711	120	0.60456	153	0.52971	132	0.42513	166	0.75282	22	0.43649	153	0.67379	135	0.53814	113.6667	4518	17936	8476	4518	17936	8476	10310	10310	25960122892	4107337928	542082232	4479506417	2352561973	1541941407	10203181017.3333	2791336599	-0.36438	-0.42814	0.7883	-1.2612	0.68956	0.24447	-0.0014053	-0.10907	m0014	s02	m11	n05
1284287.8137	21253932.0319	2671307.8994	51125067.4799	4763506.4125	4240661.3636	8403175.915	20043078.4187	74179.5365	145458.106	89206.93	234131.5869	130292.1069	60768.25	102948.1908	141730.6479	-4096.9697	8105.0505	4694.9495	-3507.0707	5474.7475	-676.7677	2901.0101	430.303	0	0.72193	0.55744	0.94268	0.36592	0	0.42646	0.4362	0.87387	171	0.010876	189	0.011994	189	0.47086	185	0.31904	115	-0.069564	180	0.29891	183	0.24011	160	5320	17936	7908	5320	17936	7908	10388	10388	27652011692	3294541076	558877036	5065643015	1288140620	1425412996	10501809934.6667	2593065543.6667	0.6549	-0.94978	-0.65426	-0.9707	-0.15637	1.1519	-0.31638	0.0082827	m0014	s02	m11	n05
