AccXVar	AccYVar	AccZVar	GyroXVar	GyroYVar	GyroZVar	AvgAccVar	AvgGyroVar	rmsSDAccX	rmsSDAccY	rmsSDAccZ	rmsSDGyroX	rmsSDGyroY	rmsSDGyroZ	rmsSDAvgAcc	rmsSDAvgGyro	meanSDAccX	meanSDAccY	meanSDAccZ	meanSDGyroX	meanSDGyroY	meanSDGyroZ	meanSDAvgAcc	meanSDAvgGyro	seAccX	seAccY	seAccZ	seGyroX	seGyroY	seGyroZ	seAvgAcc	seAvgGyro	ccAccXY	ccAccXYInd	ccAccXZ	ccAccXZInd	ccAccYZ	ccAccYZInd	ccGyroXY	ccGyroXYInd	ccGyroXZ	ccGyroXZInd	ccGyroYZ	ccGyroYZInd	ccAvgAcc	ccAvgAccInd	ccAvgGyro	ccAvgGyroInd	sigRanAccX	sigRanAccY	sigRanAccZ	sigRanGyroX	sigRanGyroY	sigRanGyroZ	sigRanAvgAcc	sigRanAvgGyro	energyAccX	energyAccY	energyAccZ	energyGyroX	energyGyroY	energyGyroZ	energyAvgAcc	energyAvgGyro	skewAccX	skewAccY	skewAccZ	skewGyroX	skewGyroY	skewGyroZ	skewAvgAcc	skewAvgGyro	trialNum	subjectNum	movementNum	nodeNumber	
178234.5095	1128696.3535	195366.4529	11321781.3918	1151682.7753	1792952.9055	500765.772	4755472.3575	55983.5185	61155.4205	40453.8895	143079.2618	29453.1849	43295.0507	52530.9428	71942.4991	-993.9394	791.9192	-2791.9192	18698.9899	-6222.2222	6408.0808	-997.9798	6294.9495	0	0	0	0.97095	0.79504	0.72193	0	0.82931	-0.063744	199	-0.090445	1	0.93563	100	0.73398	170	0.70894	87	0.44916	183	0.26048	100	0.63069	146.6667	3302	4450	2448	3302	4450	2448	3400	3400	25485528116	750263300	1893832940	1150546869	204352115	302257834	9376541452	552385606	-0.94088	1.166	-0.15186	-0.1993	0.27764	0.3084	0.024431	0.12891	m0006	s04	m04	n01
16746314.3802	13008701.6319	6798546.5875	16130257.3062	23937295.7466	9922029.9122	12184520.8665	16663194.3216	233358.9181	200507.8885	170536.1291	236083.6352	154191.6124	77353.7434	201467.6452	155876.3303	-7507.0707	-2472.7273	-22484.8485	-8840.404	-3420.202	3187.8788	-10821.5488	-3024.2424	0	0.52936	0.49992	0.70147	0.82675	0.88129	0.34309	0.80317	0.62923	14	0.27437	6	0.76743	91	0.36674	12	0.68391	54	0.50865	40	0.55701	37	0.51976	35.3333	18244	18150	13550	18244	18150	13550	16648	16648	35176391220	1386987380	1603135320	2028026711	3535693791	1587504923	12722171306.6667	2383741808.3333	-1.6967	-2.8548	-1.9351	0.27394	-1.1266	0.5094	-2.1622	-0.11443	m0006	s04	m04	n01
16359675.2238	17522374.3741	18561195.657	71890922.8157	223211442.8158	45386647.9196	17481081.7516	113496337.8503	236341.8685	211037.8701	177347.1036	226676.2101	192436.672	92212.1577	208242.2807	170441.6799	-4860.6061	4735.3535	8113.1313	-24480.8081	44753.5354	-14303.0303	2662.6263	1989.899	0	0.81128	0.93407	0.99277	0.99971	1	0.58178	0.9975	0.13842	144	0.026817	76	0.79013	91	0.81376	27	0.81787	103	0.71064	55	0.31846	103.6667	0.78076	61.6667	18382	19474	15806	18382	19474	15806	17887.3333	17887.3333	38027224388	1840261920	2005556260	8671019501	25593320074	4657338378	13957680856	12973892651	-1.2052	-1.6773	-0.46002	-0.050099	0.29525	0.031678	-1.1142	0.092278	m0006	s04	m04	n01
8817584.6768	6872851.4408	25509359.8105	33532691.642	139892937.0363	11028341.2342	13733265.3094	61484656.6375	223151.3831	126288.0658	221464.7584	137287.8389	165156.1123	65000.92	190301.4024	122481.6237	-10290.9091	-5393.9394	-9260.6061	-2044.4444	-4052.5253	-587.8788	-8315.1515	-2228.2828	0	0.82675	0.88129	0.19439	0.77801	0	0.56935	0.32413	0.21217	194	0.36396	185	0.81908	94	0.12413	32	0.95153	111	0.67603	175	0.46507	157.6667	0.5839	106	11974	9892	19922	11974	9892	19922	13929.3333	13929.3333	26695181132	1058932664	2983703396	7820965590	26752565949	3460000411	10245939064	12677843983.3333	-0.49795	-0.15609	-0.92035	-0.57562	-0.010765	-0.17401	-0.5248	-0.25346	m0006	s04	m04	n01
12734409.6307	19034092.7774	14585809.3333	61278023.0125	84882268.3736	7433370.3903	15451437.2471	51197887.2588	275168.4149	241974.2669	267093.28	347939.7394	155286.7403	107767.102	261411.9873	203664.5272	5204.0404	-4246.4646	-11478.7879	15858.5859	-56375.7576	5614.1414	-3507.0707	-11634.3434	0	0.90438	0.52936	0.58424	0.85545	0.79504	0.47791	0.74491	0.089449	28	-0.048149	1	0.51005	188	0.53122	35	0.67265	115	0.59513	162	0.18378	72.3333	0.59967	104	14350	16802	19864	14350	16802	19864	17005.3333	17005.3333	28449946304	2255908520	2121972568	8122457516	8945773327	850299528	10942609130.6667	5972843457	-0.72535	-0.084443	-1.8184	0.15375	1.0334	0.73626	-0.87606	0.64115	m0006	s04	m04	n01
6178478.0509	17792143.7459	3228379.7863	65806566.814	13309835.2019	6366108.9378	9066333.861	28494170.3179	170747.9778	222020.4377	159891.9433	334008.437	105965.4851	106302.8511	184220.1196	182092.2577	10929.2929	7789.899	25745.4545	16313.1313	-232.3232	-2898.9899	14821.5488	4393.9394	0	0.92482	0.32744	0.91493	0	0.79504	0.41742	0.56999	0.11626	198	0.43321	198	0.42284	198	0.59836	127	0.77552	115	0.51339	54	0.3241	198	0.62909	98.6667	12808	16802	14760	12808	16802	14760	14790	14790	31241429512	1957551052	718194852	7529724935	4920062081	735828630	11305725138.6667	4395205215.3333	-1.4395	0.27933	-4.4158	-0.27754	-0.80608	1.1185	-1.8587	0.011616	m0006	s04	m04	n01
172130.057	745585.0259	753653.1794	7978599.2092	1507691.5661	261874.5668	557122.7541	3249388.4473	33156.062	59668.4171	35621.9204	70694.76	30797.0745	24935.7477	42815.4665	42142.5274	-3486.8687	-6286.8687	4626.2626	11347.4747	13959.596	2331.3131	-1715.8249	9212.7946	0	0.98145	0	0.88129	0	0	0.32715	0.29376	0.17302	36	-0.066992	199	0.48984	46	0.23822	41	0.30282	24	0.92758	103	0.19863	93.6667	0.48954	56	2540	3938	2766	2540	3938	2766	3081.3333	3081.3333	27400472700	77147924	1028074900	1181220715	839038150	387811525	9501898508	802690130	-0.5614	0.087764	0.3595	-0.38339	-1.7294	0.097105	-0.038047	-0.6719	m0006	s04	m04	n01
114507.1515	385282.6117	390633.3737	7155432.9514	2468104.1789	1188965.2663	296807.7123	3604167.4655	24725.1722	58306.6086	31929.7208	62112.8592	24893.681	21306.2423	38320.5005	36104.2608	1555.5556	250.5051	1082.8283	-6917.1717	3741.4141	6709.0909	962.963	1177.7778	0	0.90438	0	0.79504	0.9974	0.81128	0.30146	0.86791	0.53508	32	-0.055792	199	-0.016245	14	0.58285	177	0.7291	178	0.79943	97	0.15435	81.6667	0.70379	150.6667	1496	2598	2640	1496	2598	2640	2244.6667	2244.6667	26597290912	48843728	1365963328	1429895811	260005703	184443390	9337365989.3333	624781634.6667	-0.73721	0.16738	-0.22212	-0.77581	0.093052	0.16108	-0.26398	-0.17389	m0006	s04	m04	n01
63084.1418	425813.7778	346467.6865	5549734.2752	2604877.6602	402603.9082	278455.202	2852405.2812	16357.4219	50551.9115	19190.5701	50017.3667	20638.1719	16437.6631	28699.9678	29031.0672	1470.7071	3519.1919	-274.7475	-13739.3939	-3614.1414	3436.3636	1571.7172	-4639.0572	0	0.99277	0	0.82675	0.9974	0.81128	0.33092	0.87848	0.52193	148	-0.12209	1	0.60359	156	0.77637	79	0.52148	31	0.73711	50	0.33448	101.6667	0.67832	53.3333	1232	2744	2132	1232	2744	2132	2036	2036	26260419916	42194768	1310590216	555244332	276581594	71438815	9204401633.3333	301088247	-0.90523	-0.30261	-0.25647	1.1046	0.053278	-0.87293	-0.4881	0.094989	m0006	s04	m04	n01
88274.2966	184815.2222	503670.9091	304803.0065	206221.6178	527691.294	258920.1426	346238.6394	23051.4926	30925.417	22909.6424	25186.9214	13951.9087	12794.8064	25628.8507	17311.2122	1357.5758	2032.3232	4670.7071	-838.3838	-2543.4343	-2062.6263	2686.8687	-1814.8148	0	0.469	0	0	0	0.88129	0.15633	0.29376	0.085102	197	-0.057612	199	0.86973	85	0.92865	94	0.41603	29	0.37933	34	0.29907	160.3333	0.57467	52.3333	1530	2048	2918	1530	2048	2918	2165.3333	2165.3333	25855989288	55129468	1829184544	243937442	326218104	68267849	9246767766.6667	212807798.3333	0.66494	-0.42665	-0.69694	0.72217	0.2308	-0.54496	-0.15288	0.136	m0006	s04	m04	n01
