AccXVar	AccYVar	AccZVar	GyroXVar	GyroYVar	GyroZVar	AvgAccVar	AvgGyroVar	rmsSDAccX	rmsSDAccY	rmsSDAccZ	rmsSDGyroX	rmsSDGyroY	rmsSDGyroZ	rmsSDAvgAcc	rmsSDAvgGyro	meanSDAccX	meanSDAccY	meanSDAccZ	meanSDGyroX	meanSDGyroY	meanSDGyroZ	meanSDAvgAcc	meanSDAvgGyro	seAccX	seAccY	seAccZ	seGyroX	seGyroY	seGyroZ	seAvgAcc	seAvgGyro	ccAccXY	ccAccXYInd	ccAccXZ	ccAccXZInd	ccAccYZ	ccAccYZInd	ccGyroXY	ccGyroXYInd	ccGyroXZ	ccGyroXZInd	ccGyroYZ	ccGyroYZInd	ccAvgAcc	ccAvgAccInd	ccAvgGyro	ccAvgGyroInd	sigRanAccX	sigRanAccY	sigRanAccZ	sigRanGyroX	sigRanGyroY	sigRanGyroZ	sigRanAvgAcc	sigRanAvgGyro	energyAccX	energyAccY	energyAccZ	energyGyroX	energyGyroY	energyGyroZ	energyAvgAcc	energyAvgGyro	skewAccX	skewAccY	skewAccZ	skewGyroX	skewGyroY	skewGyroZ	skewAvgAcc	skewAvgGyro	trialNum	subjectNum	movementNum	nodeNumber	
64648938.4242	21160894.8182	6342759.8687	55784673.0435	10657546.1875	193894537.0408	30717531.037	86778918.7573	82759.8986	95436.9769	50988.4994	190485.6844	47837.6716	116132.5088	76395.125	118151.9549	41434.3434	19535.3535	-5894.9495	-10828.2828	-10424.2424	88391.9192	18358.2492	22379.798	0.70147	0.080793	0	0.95067	0.9765	0.60984	0.26075	0.84567	0.14553	15	0.4132	22	0.83091	57	0.58425	45	0.46388	80	0.78679	142	0.46322	31.3333	0.61164	89	25704	16142	8908	25704	16142	8908	16918	16918	15109613880	5966630316	6769946868	5558010201	1060290002	56249345208	9282063688	20955881803.6667	-0.8201	-0.67735	-0.29306	1.0569	-0.085582	0.70696	-0.59684	0.55941	m0009	s04	m09	n04
21337382.6986	4679248.8339	11247417.7471	79120250.6161	50270580.7055	186116932.4819	12421349.7599	105169254.6011	81406.1274	110880.7932	85703.883	212519.1927	85937.1629	131310.5656	92663.6012	143255.6404	-10666.6667	-6371.7172	14072.7273	10537.3737	16133.3333	56650.5051	-988.5522	27773.7374	0	0.080793	0	0.94268	0.9974	0.93407	0.026931	0.95805	-0.074073	199	-0.030989	1	0.85841	130	0.73303	46	0.60268	173	0.88747	107	0.25112	110	0.74106	108.6667	15016	9554	12672	15016	9554	12672	12414	12414	15337906892	1999195792	6570980432	8463914187	6254878590	19660585679	7969361038.6667	11459792818.6667	-0.26785	-0.61255	0.47185	0.80632	0.23489	-0.54711	-0.13619	0.1647	m0009	s04	m09	n04
7863203.156	5950777.0505	5141811.8347	44241430.1425	38960654.1923	60124896.9506	6318597.3471	47775660.4285	86584.0725	150889.0127	97066.4336	236290.5154	97518.3837	113285.275	111513.1729	149031.3914	-3806.0606	-6775.7576	5761.6162	-5707.0707	-10521.2121	-20773.7374	-1606.734	-12334.0067	0	0	0	0.55744	0.9765	0.68008	0	0.73801	-0.071747	199	-0.078941	1	0.79252	105	0.1366	39	-0.0045311	40	0.94872	104	0.21395	101.6667	0.36027	61	10940	10652	9508	10940	10652	9508	10366.6667	10366.6667	9622618196	5056712528	2582985620	9058913035	6009730698	11925073257	5754105448	8997905663.3333	-0.67006	-0.10291	-0.43925	1.3312	0.25543	0.047008	-0.40408	0.54455	m0009	s04	m09	n04
10918863.1919	27159212.3939	19508645.0489	78249027.5903	33102026.6645	92400637.7208	19195573.5449	67917230.6586	186705.5328	465514.6178	286092.1544	383354.8953	148918.9014	190710.9082	312770.7683	240994.9016	-5078.7879	16820.202	-16977.7778	21650.5051	-35020.202	-44565.6566	-1745.4545	-19311.7845	0	0.43647	0	0.99885	0.43647	0.92482	0.14549	0.78671	0.05808	8	-0.024818	199	0.87953	50	0.48801	57	0.57646	59	0.96529	98	0.30426	85.6667	0.67659	71.3333	13552	30190	15222	13552	30190	15222	19654.6667	19654.6667	8874325856	6912592108	7477077184	7755885606	6547099059	14410556232	7754665049.3333	9571180299	-0.54036	-0.90323	-0.52711	0.12038	0.080324	-0.31661	-0.6569	-0.038634	m0009	s04	m09	n04
5934721.2198	32822709.7677	9654338.5358	30675703.6768	17425730.6241	34930091.9647	16137256.5077	27677175.4219	193369.2589	462918.7803	295206.7613	371217.2263	153360.057	191300.3393	317164.9335	238625.8742	4008.0808	22460.6061	-12347.4747	24789.899	10628.2828	-14719.1919	4707.0707	6899.6633	0	0.97095	0	0.82675	0.32744	0.14144	0.32365	0.43188	0.12397	58	-0.037883	199	0.47105	40	0.049656	13	0.091639	5	0.98261	97	0.18571	99	0.37463	38.3333	11628	32116	14404	11628	32116	14404	19382.6667	19382.6667	6251875940	3738079292	15001916584	4576986200	7855865073	19265935983	8330623938.6667	10566262418.6667	-0.62662	-2.0797	1.1801	0.84461	0.22742	0.018739	-0.50874	0.36359	m0009	s04	m09	n04
4472821.1956	3644034.6259	3825982.7071	18767034.0827	27538249.193	23336087.0161	3980946.1762	23213790.0973	131788.4132	144766.674	133051.0041	230326.0017	101909.4389	91323.1226	136535.3638	141186.1878	13515.1515	-3430.303	2800	3252.5253	35963.6364	36977.7778	4294.9495	25397.9798	0	0.95067	0	0.76017	1	0.469	0.31689	0.74305	0.38561	101	-0.080122	1	0.1161	198	0.48213	24	0.049748	5	0.67553	100	0.14053	100	0.40247	43	8844	8254	6936	8844	8254	6936	8011.3333	8011.3333	10644657716	399073052	15915896192	3494875147	2744920569	5913621393	8986542320	4051139036.3333	0.23075	0.020062	-0.26658	0.13791	-0.21702	-0.27817	-0.0052559	-0.1191	m0009	s04	m09	n04
3888918.3693	7999291.5438	7726362.5956	16027543.1834	5072524.1782	37417427.6439	6538190.8362	19505831.6685	115414.4049	125918.6718	110214.6519	181483.5563	80969.1	63870.3168	117182.5762	108774.3244	2610.101	-16719.1919	4513.1313	-4650.5051	-573.7374	39490.9091	-3198.6532	11422.2222	0	0.92482	0	0.58424	0.36592	0.97095	0.30827	0.64037	0.15369	162	-0.075058	1	0.65399	148	0.86879	92	0.81826	58	0.9092	55	0.24421	103.6667	0.86541	68.3333	7452	12112	10964	7452	12112	10964	10176	10176	16175136936	982242924	10743960880	3528204244	2488611310	4671753049	9300446913.3333	3562856201	-1.0532	-0.44657	-0.32166	0.043233	-0.90248	0.16971	-0.60715	-0.22985	m0009	s04	m09	n04
5364680.9192	22238570.7552	3083612.7095	16572735.8865	19977646.0246	14707277.9499	10228954.7946	17085886.6203	53246.9907	100536.444	77859.4123	144432.149	53494.6726	47946.5064	77214.2823	81957.776	-12541.4141	-30484.8485	-5595.9596	1612.1212	-19119.1919	19593.9394	-16207.4074	695.6229	0	0.14144	0	0.36592	0.99971	0	0.047147	0.45521	-0.0069357	199	-0.11294	199	0.86813	100	0.69945	175	0.77558	106	0.78774	49	0.24942	166	0.75426	110	8122	16034	7514	8122	16034	7514	10556.6667	10556.6667	15501849436	7483739260	7777566176	4279762688	2050435304	13878549618	10254384957.3333	6736249203.3333	-0.9774	-0.24605	-0.1252	0.44838	0.038413	-0.95361	-0.44955	-0.15561	m0009	s04	m09	n04
4814418.3834	12379735.5701	3202797.1471	32477815.3257	5375357.1717	22911429.3939	6798983.7002	20254867.2971	44991.6895	80941.2207	63316.3486	125093.6215	42836.2586	44122.845	63083.0863	70684.2417	-14230.303	-25248.4848	1890.9091	-26995.9596	1597.9798	-24620.202	-12529.2929	-16672.7273	0	0	0	0.79504	0.9648	0	0	0.58661	-0.038375	199	-0.080454	1	0.94798	100	0.67192	167	0.78808	97	0.73796	160	0.27638	100	0.73265	141.3333	7044	14110	6620	7044	14110	6620	9258	9258	8889222508	20497030448	8178771940	4606041732	712901496	12195962554	12521674965.3333	5838301927.3333	0.94604	0.60316	-0.34299	-0.16383	-0.40892	-0.62691	0.40207	-0.39989	m0009	s04	m09	n04
1417500.7172	5687266.2933	1863889.7762	24857087.3297	643374.4415	13294734.3486	2989552.2622	12931732.0399	37185.0301	77233.5825	41475.1818	110728.0352	25809.011	42378.1056	51964.5981	59638.384	-2610.101	2367.6768	8800	-17812.1212	3292.9293	-20169.697	2852.5253	-11562.963	0	0	0	1	0.95804	0.469	0	0.80901	-0.10223	1	-0.10093	1	0.97663	100	0.53626	158	0.73695	187	0.85578	121	0.25782	34	0.70966	155.3333	3938	8762	6410	3938	8762	6410	6370	6370	4512054732	21971528272	6542928896	2463413566	70888803	2515810415	11008837300	1683370928	0.046445	-0.055195	-1.4261	-0.096208	-0.38462	1.0329	-0.47829	0.18403	m0009	s04	m09	n04
